"","unique.taxa","phylum","class","order","family","range.min","range.max","t_occurrences","tiering","motility","feeding","protein","reproduction","mineralogy","physiology","extinct","e_occurrences","species","geoplates"
"Wellerella","Wellerella","Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",252.17,268.8,25,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,2,2,2
"Attenuatella","Attenuatella","Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",252.17,268.8,43,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,5,4,3
"Cruricella","Cruricella","Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",252.17,265.1,7,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Crurithyris","Crurithyris","Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",251.3,268.8,54,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,2,2,2
"Orbicoelia","Orbicoelia","Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",251.3,268.8,90,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,18,3,4
"Speciothyris","Speciothyris","Brachiopoda","Rhynchonellata","Spiriferida","Ambocoeliidae",251.3,265.1,69,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Cathayspirina","Cathayspirina","Brachiopoda","Rhynchonellata","Spiriferida","Brachythyrididae",259.9,265.1,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,2,2
"Ella","Ella","Brachiopoda","Rhynchonellata","Spiriferida","Brachythyrididae",254.17,265.1,9,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Alphaneospirifer","Alphaneospirifer","Brachiopoda","Rhynchonellata","Spiriferida","Choristitidae",252.17,265.1,21,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,4,2,1
"Choristitella","Choristitella","Brachiopoda","Rhynchonellata","Spiriferida","Choristitidae",252.17,268.8,15,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,2,1,2
"Zhejiangospirifer","Zhejiangospirifer","Brachiopoda","Rhynchonellata","Spiriferida","Choristitidae",254.17,265.1,4,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,3,3,1
"Anomaloria","Anomaloria","Brachiopoda","Rhynchonellata","Spiriferida","Elythidae",259.9,265.1,12,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,12,1,1
"Astegosia","Astegosia","Brachiopoda","Rhynchonellata","Spiriferida","Elythidae",259.9,265.1,31,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,31,1,1
"Bullarina","Bullarina","Brachiopoda","Rhynchonellata","Spiriferida","Elythidae",254.17,265.1,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Permophricodothyris","Permophricodothyris","Brachiopoda","Rhynchonellata","Spiriferida","Elythidae",252.17,265.1,339,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,48,10,8
