phylum,class,order,family,genus,range_min,range_max,extinct,t_occurrences,e_occurrences,species,geoplates,tiering,motility,feeding,protein,reproduction,mineralogy,physiology
Mollusca,Gastropoda,Cephalaspidea,Retusidae,Sulcoretusa,66,83.5,1,2,2,2,1,epifaunal,"slow, motile",predator,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Gastropoda,Cycloneritida,Neritidae,Nerita,33.9,100.5,0,56,5,3,3,epifaunal,"slow, motile",grazer,hemocyanin,intermediate,bimineralic,moderate carbonate load
Mollusca,Gastropoda,Cycloneritida,Neritidae,Neritina,37.2,100.5,0,4,1,1,1,epifaunal,"slow, motile",grazer,hemocyanin,intermediate,bimineralic,moderate carbonate load
Mollusca,Gastropoda,Cycloneritida,Neritidae,Otostoma,41.3,100.5,0,21,3,2,2,epifaunal,"slow, motile",grazer,hemocyanin,intermediate,bimineralic,moderate carbonate load
Mollusca,Gastropoda,Euomphalina,Euomphalidae,Hippocampoides,66,72.1,1,1,1,1,1,epifaunal,"stationary, unattached",suspension,hemocyanin,intermediate,bimineralic,moderate carbonate load
Mollusca,Gastropoda,Euomphalina,Euomphalidae,Weeksia,66,83.5,1,28,28,3,2,epifaunal,"stationary, unattached",suspension,hemocyanin,intermediate,bimineralic,moderate carbonate load
Mollusca,Gastropoda,Heterobranchia,Amphitomariidae,Neamphitomaria,70.6,83.5,1,1,1,1,1,epifaunal,"slow, motile",grazer,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Gastropoda,Heterobranchia,Architectonicidae,Architectonica,33.9,72.1,0,208,1,1,1,epifaunal,"slow, motile",grazer,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Gastropoda,Heterobranchia,Architectonicidae,Granosolarium,37.2,83.5,0,18,8,1,2,epifaunal,"slow, motile",grazer,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Gastropoda,Heterobranchia,Architectonicidae,Heliacus,70.6,83.5,1,1,1,1,1,epifaunal,"slow, motile",grazer,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Gastropoda,Heterobranchia,Architectonicidae,Margaritella,66,100.5,1,25,24,1,2,epifaunal,"slow, motile",grazer,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Gastropoda,Heterobranchia,Architectonicidae,Pseudomalaxis,41.3,83.5,0,42,30,4,2,epifaunal,"slow, motile",grazer,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Gastropoda,Heterobranchia,Architectonicidae,Solariaxis,37.2,83.5,0,17,4,2,2,epifaunal,"slow, motile",grazer,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Gastropoda,Heterobranchia,Architectonicidae,Solarium,41.3,100.5,0,18,0,0,0,epifaunal,"slow, motile",grazer,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Gastropoda,Heterobranchia,Nerineidae,Nerinea,70.6,100.5,1,24,3,3,1,semi-infaunal,"slow, motile",surface deposit,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Gastropoda,Heterobranchia,Nerineidae,Nerinella,66,93.9,1,2,1,1,1,semi-infaunal,"slow, motile",surface deposit,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Gastropoda,Heterobranchia,Pyramidellidae,Boonea,66,72.1,1,1,1,1,1,epifaunal,"facultative, unattached",predator,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Gastropoda,Heterobranchia,Pyramidellidae,Creonella,66,83.5,1,84,84,4,2,epifaunal,"facultative, unattached",predator,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Gastropoda,Heterobranchia,Pyramidellidae,Lacrimiforma,66,83.5,1,4,4,1,2,epifaunal,"facultative, unattached",predator,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Gastropoda,Heterobranchia,Pyramidellidae,Odostomia,33.9,83.5,0,39,2,2,2,epifaunal,"facultative, unattached",predator,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Gastropoda,Heterobranchia,Pyramidellidae,Syrnola,38,83.5,0,26,1,1,1,epifaunal,"facultative, unattached",predator,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Gastropoda,Heterobranchia,Scaphandridae,Ellipsoscapha,61.6,83.5,0,53,52,6,4,epifaunal,"slow, motile",predator,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Alaria,70.6,93.9,1,9,2,1,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Anchura,59.2,100.5,0,132,101,16,7,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Aporrhais,33.9,105.3,0,49,16,6,4,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Arrhoges,41.3,100.5,0,17,7,2,3,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Austroaporrhais,56,72.1,0,4,3,1,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Bizarrus,66,89.8,1,13,11,2,2,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Chenopus,70.6,99.6,1,12,1,1,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Drepanocheilus,61.6,100.5,0,69,18,4,3,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Drepanochilus,66,93.9,1,7,6,2,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Graciliala,66,83.6,1,62,61,4,2,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Gymnarus,70.6,100.5,1,7,1,1,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Harpagodes,70.6,105.3,1,26,1,1,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Helicaulax,66,93.9,1,30,16,3,4,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Kaunhowenia,66,70.6,1,3,3,1,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Latiala,66,100.5,1,44,22,1,2,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Lispodesthes,66,100.5,1,32,14,2,3,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Mexopus,66,72.1,1,2,2,2,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Perissoptera,56,100.5,0,11,5,3,3,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Perustrombus,66,72.1,1,1,1,1,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Pterocerella,66,83.5,1,24,24,3,2,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Pugnellus,66,99.6,1,59,57,5,6,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Pyktes,66,93.9,1,18,10,1,2,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Struthiochenopus,56,72.1,0,30,3,1,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Struthioptera,61.6,85.8,0,67,37,2,2,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Teneposita,66,70.6,1,2,2,1,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Tephlon,66,70.6,1,1,1,1,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Tessarolax,56,99.6,0,17,4,2,2,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Tibiaporrhais,70.6,83.5,1,1,1,1,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Tundora,66,83.5,1,4,4,1,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Thylacus,66,83.5,1,37,37,1,2,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Capulidae,Armenostoma,70.6,100.5,1,4,3,3,1,epifaunal,"slow, motile",suspension,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Capulidae,Capulus,41.3,83.5,0,18,16,5,1,epifaunal,"slow, motile",suspension,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Capulidae,Cerithioderma,41.3,83.5,0,4,3,1,1,epifaunal,"slow, motile",suspension,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Capulidae,Garzasia,66,83.5,1,3,3,2,2,epifaunal,"slow, motile",suspension,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Capulidae,Hyala,70.6,83.5,1,1,1,1,1,epifaunal,"slow, motile",suspension,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Capulidae,Lysis,66,83.5,1,11,11,3,3,epifaunal,"slow, motile",suspension,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Capulidae,Trichotropis,66,83.6,1,10,8,3,2,epifaunal,"slow, motile",suspension,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Capulidae,Turbinopsis,66,70.6,1,6,6,1,2,epifaunal,"slow, motile",suspension,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Cassidae,Galeodea,33.9,86.3,0,83,6,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Cassidae,Haydenia,70.6,89.8,1,2,1,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Colombellinidae,Colombellina,66,72.1,1,2,2,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Colombellinidae,Columbellaria,66,100.5,1,4,3,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Cypraeidae,Bernaya,41.3,100.5,0,42,21,10,7,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Cypraeidae,Palaeocypraea,47.8,99.6,0,30,12,11,7,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Elachisinidae,Entomope,47.8,83.5,0,5,2,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Emarginulinae,Emarginula,41.3,70.6,0,30,3,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Eocypraeidae,Eocypraea,37.2,93.9,0,38,1,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Anteglosia,66,83.5,1,15,15,2,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Eulima,38,83.5,0,43,37,5,2,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Ficidae,Bulbificopsis,66,72.1,1,5,5,1,1,semi-infaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Ficidae,Ficus,41.3,100.5,0,17,1,1,1,semi-infaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Ficidae,Perissolax,56,72.1,0,19,1,1,1,semi-infaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Ficidae,Priscoficus,41.3,83.5,0,56,1,1,1,semi-infaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Ficidae,Pseudogaleodea,66,70.6,1,1,1,1,1,semi-infaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Hipponicidae,Hipponix,38,83.5,0,26,2,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Iravadiidae,Ceratia,70.6,83.5,1,1,1,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Iravadiidae,Nozeba,70.6,83.5,1,1,1,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,41.3,72.1,0,3,1,1,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Naticidae,Amaurellina,33.9,83.5,0,62,25,2,3,semi-infaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Naticidae,Amauropsis,56,100.5,0,23,2,1,1,semi-infaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Naticidae,Banis,66,83.5,1,14,14,1,2,semi-infaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Naticidae,Crommium,33.9,83.6,0,118,0,0,0,semi-infaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Naticidae,Eunaticina,56,100.5,0,15,9,1,1,semi-infaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,33.9,105.3,0,457,214,6,7,semi-infaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspirapueyrredonensis,56,72.1,0,19,14,1,1,semi-infaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Naticidae,Gyrodes,56,100.5,0,435,355,18,9,semi-infaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Naticidae,Lacunaria,37.2,100.5,0,20,0,0,0,semi-infaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Naticidae,Lunatia,37.2,100.5,0,5,0,0,0,semi-infaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Naticidae,Natica,33.9,100.5,0,122,1,1,1,semi-infaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Naticidae,Polinices,33.9,100.5,0,180,21,3,4,semi-infaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Naticidae,Taniella,56,70.6,0,3,1,1,1,semi-infaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Pediculariidae,Cyproglobina,41.3,72.1,0,4,1,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Pickworthiidae,Urceolabrum,61.6,86.3,0,46,44,2,2,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Ranellidae,Biplex,66,70.6,1,1,1,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Ranellidae,Charonia,56,72.1,0,6,5,2,2,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Ranellidae,Gyrineum,33.9,83.5,0,8,2,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Ranellidae,Sassia,37.2,83.5,0,47,7,2,2,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Ranellidae,Trachytriton,70.6,83.6,1,4,1,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,41.3,83.5,0,17,7,1,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoina,37.2,83.5,0,20,6,4,2,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Stosicia,70.6,83.5,1,2,2,1,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Turboella,41.3,83.5,0,6,5,2,2,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Rostellariidae,Eocalyptraphorus,66,72.1,1,1,1,1,1,shallow infaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Strombidae,Fusus,41.3,93.9,0,53,0,0,0,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Strombidae,Rimella,37.2,72.1,0,155,1,1,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Strombidae,Rostellaria,41.3,93.5,0,11,0,0,0,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Strombidae,Strombus,37.2,83.5,0,4,1,1,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Strombidae,Tibia,41.3,70.6,0,9,4,1,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Struthiolariidae,Conchothyra,61.6,85.8,0,3,0,0,0,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Tornidae,Teinostoma,41.3,83.5,0,29,4,1,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Vanikoridae,Vanikoro,37.2,83.6,0,5,1,1,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Vanikoridae,Vanikoropsis,61.6,99.6,0,16,5,2,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Vermetidae,Lemintina,66,70.6,1,5,5,1,1,epifaunal,"stationary, attached",suspension,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Vermetidae,Thylacodes ,41.3,72.1,0,14,NA,NA,NA,epifaunal,"stationary, attached",suspension,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Xenophoridae,Acanthoxenophora,66,85.8,1,3,2,1,1,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Littorinimorpha,Xenophoridae,Xenophora,37.2,93.5,0,114,74,4,6,epifaunal,"slow, motile",grazer,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Buccinidae,Aliofusus,66,72.1,1,6,6,2,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinopsis,66,83.5,1,37,37,5,2,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,37.2,70.6,0,7,1,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Buccinidae,Cantharus,37.2,105.3,0,27,4,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Buccinidae,Eripachya,70.6,83.5,1,7,7,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Buccinidae,Hydrotribulus,66,83.5,1,11,11,3,2,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea,56,105.3,0,3,0,0,0,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Buccinidae,Odontobasis,66,72.1,1,3,3,2,2,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Buccinidae,Ptychosyca,66,83.5,1,7,7,1,2,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Buccinidae,Stantonella,66,83.5,1,50,50,3,2,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Buccinidae,Strepsidura,33.9,89.8,0,64,2,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Buccinidae,Zaglenum,70.6,83.5,1,1,1,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Cancellariidae,Bonellitia,37.2,83.5,0,37,1,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Cancellariidae,Cancellaria,33.9,89.8,0,21,2,2,2,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Cancellariidae,Caveola,56,100.5,0,24,21,2,2,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Cancellariidae,Mataxa,66,83.5,1,8,8,2,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Cancellariidae,Plesiotriton,61.6,70.6,0,3,1,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Cancellariidae,Semitriton,61.6,70.6,0,3,1,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Cancellariidae,Trigonostoma,37.2,70.6,0,37,1,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Clavatulidae,Turricula,33.9,72.1,0,95,4,4,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Conidae,Conorbis,41.3,72.1,0,2,1,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Coralliophilidae,Latiaxis,66,83.5,1,2,2,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
Mollusca,Gastropoda,Neogastropoda,Costellariidae,Mitridomus,70.6,83.5,1,1,1,1,1,epifaunal,"slow, motile",predator,hemocyanin,non-broadcaster,aragonite,moderate carbonate load
